#{"t_start": 1777134227.1996357, "env_id": "None"}
r,l,t
-14.0,480,5808.704
-9.0,666,5809.364284
1.0,1023,5809.977139
-13.0,540,5810.925754
-4.0,979,5810.997171
-5.0,937,5811.338546
8.0,855,5812.815635
-4.0,967,5813.346651
-4.0,852,5814.923634
-5.0,974,5815.06638
-14.0,647,5815.15535
-6.0,901,5822.026996
-8.0,768,5822.17402
-14.0,595,5822.877516
5.0,864,5823.155253
-4.0,944,5825.689742
-4.0,844,5826.77617
-1.0,903,5827.249832
-3.0,947,5827.321824
-7.0,812,5827.520738
-8.0,774,5828.245818
-2.0,1017,5828.723126
1.0,1006,5829.488282
-13.0,578,5829.506641
-11.0,671,5831.647692
-5.0,807,5832.074665
-12.0,643,5832.929369
-11.0,723,5832.981278
-4.0,923,5833.571247
2.0,987,5833.795665
-3.0,921,5842.143512
6.0,947,5842.386632
-13.0,560,5843.617304
-6.0,847,5844.346238
6.0,913,5845.453522
3.0,875,5847.363742
2.0,1023,5847.515293
1.0,1147,5849.39945
-13.0,626,5849.69996
-8.0,895,5849.814897
2.0,940,5850.442925
8.0,879,5851.153944
-6.0,825,5852.527217
-4.0,942,5855.43099
2.0,964,5855.773818
-7.0,780,5856.384686
-5.0,886,5857.39495
1.0,1055,5858.446613
1.0,1044,5866.09339
1.0,1056,5866.719858
-3.0,1015,5867.50303
-13.0,678,5867.53607
-14.0,532,5868.07875
-4.0,793,5869.307678
-4.0,1003,5870.5001
2.0,1009,5873.211218
-3.0,976,5873.855419
2.0,939,5874.359353
5.0,835,5874.535105
-4.0,894,5875.013493
-7.0,732,5875.593727
5.0,923,5876.014213
-8.0,673,5876.281054
-5.0,864,5879.99857
-8.0,809,5880.669773
-14.0,671,5881.121579
-6.0,850,5881.204719
7.0,880,5881.933344
2.0,1056,5882.304991
-5.0,783,5889.070254
4.0,968,5889.770614
-5.0,896,5893.145696
-8.0,748,5893.933179
-5.0,890,5893.979326
7.0,942,5893.97935
-5.0,895,5894.074386
-11.0,700,5894.377416
-5.0,934,5894.901896
-2.0,925,5895.174181
-14.0,530,5897.84557
-11.0,718,5898.775183
-13.0,750,5898.896082
-11.0,635,5899.313853
3.0,871,5899.688129
-4.0,898,5899.838694
1.0,1054,5900.085902
-4.0,856,5900.505196
-11.0,652,5902.114974
-15.0,564,5909.642562
-13.0,562,5910.122822
-10.0,750,5910.709822
-1.0,931,5912.154749
-7.0,883,5913.153319
-1.0,953,5913.377382
5.0,901,5913.702394
9.0,827,5915.735893
1.0,1041,5916.266177
6.0,901,5916.623361
5.0,905,5917.087978
7.0,793,5917.419838
-18.0,381,5918.25455
-8.0,830,5919.156155
2.0,960,5919.67846
-2.0,1095,5920.341169
-9.0,772,5922.395607
-8.0,865,5922.668871
2.0,1007,5922.797893
-14.0,578,5922.894876
2.0,1030,5928.947462
-8.0,820,5929.225034
-8.0,785,5930.42936
-4.0,920,5931.972128
-12.0,582,5932.74597
-8.0,705,5932.938297
-16.0,576,5934.197511
-7.0,878,5934.197541
-3.0,869,5934.233529
-4.0,831,5934.658895
-2.0,1014,5934.694892
-10.0,664,5937.086245
-9.0,706,5937.55739
-3.0,921,5938.005432
-8.0,754,5939.608401
-5.0,906,5940.113839
-5.0,921,5940.21719
-4.0,941,5940.804662
1.0,1034,5940.994982
-8.0,755,5949.685449
-16.0,513,5949.72951
-5.0,899,5949.729533
-4.0,933,5950.416185
-5.0,896,5952.813747
4.0,983,5953.284719
-3.0,906,5953.469855
2.0,992,5954.212367
-8.0,701,5954.294601
-7.0,747,5954.596903
-3.0,897,5955.539529
-3.0,856,5955.994336
-15.0,541,5957.818874
2.0,896,5958.661113
-5.0,891,5959.283849
4.0,908,5960.518692
6.0,977,5960.591653
-1.0,1172,5960.941055
-9.0,822,5961.360772
-2.0,982,5961.958622
3.0,906,5971.948535
-16.0,534,5972.30751
3.0,923,5973.205666
-1.0,961,5974.345296
-6.0,772,5974.449046
-9.0,760,5974.801926
-5.0,999,5977.388927
1.0,913,5977.436929
-11.0,669,5977.698653
5.0,888,5980.809811
-3.0,1027,5981.105578
8.0,930,5982.310292
-2.0,960,5983.012641
2.0,1068,5983.593468
-6.0,855,5984.716289
-3.0,910,5985.230717
-1.0,975,5986.043948
-10.0,743,5987.473984
5.0,864,5996.901157
-8.0,860,5999.081154
-9.0,687,5999.300385
2.0,1027,5999.823562
-1.0,944,6000.399964
-4.0,1036,6002.823099
6.0,986,6003.215991
-8.0,794,6003.751596
-5.0,936,6004.228565
-9.0,729,6006.091632
3.0,984,6007.554376
7.0,975,6007.698571
1.0,955,6008.62929
-6.0,727,6009.110832
-6.0,848,6011.531372
-3.0,935,6011.811529
-4.0,1003,6011.870614
-1.0,919,6020.967947
-7.0,783,6021.261167
3.0,979,6022.635227
6.0,923,6022.964214
-13.0,604,6023.338839
-2.0,957,6023.552898
-9.0,791,6024.31822
-15.0,651,6025.286335
-1.0,1016,6025.990818
-13.0,606,6026.912982
-2.0,958,6027.497629
-12.0,671,6027.708318
-5.0,885,6028.400689
-3.0,834,6029.724894
4.0,981,6029.923029
-8.0,688,6030.447554
6.0,931,6031.321719
4.0,944,6033.023472
-5.0,824,6033.04249
-9.0,761,6033.330381
-1.0,940,6033.59159
7.0,863,6041.374752
-4.0,875,6042.166337
2.0,1068,6042.894971
8.0,958,6043.579555
-11.0,762,6044.315098
-5.0,808,6044.873902
-4.0,933,6045.144129
-1.0,965,6045.342615
10.0,799,6047.343065
-14.0,584,6047.368512
-3.0,943,6047.491309
-3.0,986,6049.283849
7.0,898,6050.141014
-6.0,841,6050.595127
-8.0,834,6050.750297
-1.0,1055,6051.727398
7.0,800,6052.555096
-8.0,851,6052.869197
4.0,977,6059.838872
-12.0,615,6060.153261
-8.0,776,6060.346754
-15.0,592,6060.467372
4.0,917,6062.706542
3.0,901,6063.576411
-10.0,715,6064.463791
5.0,916,6064.508348
-6.0,762,6065.385035
8.0,789,6065.449781
8.0,890,6065.915132
-1.0,1096,6065.991101
7.0,860,6068.276571
-12.0,600,6068.360451
3.0,970,6069.860288
-8.0,833,6069.912988
-4.0,817,6071.213366
-9.0,827,6071.356469
2.0,939,6071.491961
-2.0,956,6071.667093
-14.0,563,6072.030783
-2.0,838,6080.478239
-10.0,670,6081.191601
-3.0,826,6082.468112
-12.0,630,6082.576884
-9.0,765,6084.082558
3.0,876,6084.863475
-1.0,884,6085.333291
-12.0,576,6086.142794
-1.0,1007,6086.873726
-17.0,532,6087.055227
-7.0,833,6087.649434
-5.0,860,6089.960538
-11.0,711,6090.198608
-14.0,667,6090.606429
11.0,802,6093.023369
4.0,930,6093.324054
5.0,886,6094.480497
-7.0,867,6094.493722
-5.0,826,6094.740763
2.0,922,6105.056638
-7.0,955,6105.11785
1.0,1022,6106.321106
-9.0,780,6106.676161
-7.0,860,6107.652246
-4.0,858,6108.789697
-5.0,858,6108.803868
4.0,943,6109.768787
11.0,802,6111.925931
-6.0,851,6112.40405
9.0,838,6113.844242
1.0,991,6114.810951
-7.0,798,6115.628644
-8.0,695,6115.730021
1.0,1013,6116.33976
-5.0,926,6116.745222
-11.0,619,6117.258521
-6.0,910,6120.210461
6.0,942,6128.882981
-6.0,861,6130.056767
2.0,971,6130.097978
5.0,931,6130.576633
4.0,985,6131.737252
-1.0,1005,6132.313505
3.0,1060,6133.289315
-12.0,594,6133.984214
-3.0,897,6134.85803
-6.0,803,6136.973782
-11.0,647,6137.843611
-4.0,857,6137.912224
-1.0,999,6138.624366
-7.0,902,6139.4629
3.0,900,6140.993129
-5.0,803,6141.732958
4.0,975,6142.33459
-9.0,687,6144.502117
-8.0,942,6145.043994
5.0,900,6145.562318
-1.0,904,6145.663905
-1.0,824,6153.474334
-5.0,890,6155.561926
-3.0,936,6156.687869
-5.0,920,6157.153997
-5.0,789,6158.204634
-10.0,681,6158.34236
-8.0,720,6159.634808
4.0,903,6159.73764
-2.0,912,6160.425069
-4.0,894,6163.218357
-13.0,461,6164.3549
6.0,846,6164.406838
5.0,928,6164.651304
-2.0,874,6165.701884
-4.0,998,6166.893684
5.0,850,6166.923493
-1.0,953,6167.900952
-13.0,569,6169.518501
-9.0,649,6169.925292
4.0,1031,6178.99697
-11.0,680,6179.657833
-1.0,1045,6180.306778
-2.0,977,6181.022008
9.0,825,6181.912774
-2.0,1063,6182.974376
-8.0,814,6183.849833
2.0,992,6184.970764
-7.0,666,6185.377371
8.0,772,6185.631858
-6.0,816,6187.308574
5.0,843,6188.24933
-11.0,627,6190.735954
-4.0,811,6190.798079
2.0,1058,6190.985436
-9.0,730,6191.240692
2.0,999,6191.553094
-8.0,752,6192.08723
2.0,931,6202.157429
-2.0,888,6202.732465
-7.0,832,6204.976513
3.0,868,6205.111524
-5.0,871,6205.572389
-2.0,957,6205.834948
9.0,812,6205.917645
-6.0,882,6205.994251
-9.0,714,6208.850063
2.0,920,6210.037686
-14.0,557,6210.674559
-14.0,628,6211.354907
-3.0,825,6212.182517
4.0,886,6213.158957
-2.0,988,6213.458857
-13.0,558,6213.643692
3.0,923,6213.755304
-6.0,851,6217.331664
-6.0,735,6217.655605
-13.0,568,6218.0348
-3.0,910,6218.488544
-14.0,558,6218.537228
-6.0,833,6219.341392
-7.0,849,6226.950075
2.0,937,6227.650612
-12.0,620,6228.627084
-11.0,654,6229.131086
-7.0,706,6229.804925
-1.0,866,6229.982321
-1.0,992,6231.673624
-8.0,694,6232.121211
-2.0,969,6232.140455
-3.0,869,6232.553824
-15.0,569,6232.805909
-8.0,803,6233.807674
-11.0,638,6234.092111
-6.0,799,6234.952442
-12.0,555,6236.120403
-10.0,693,6236.147498
-12.0,717,6236.763249
-7.0,737,6236.884228
-11.0,764,6237.730941
-15.0,629,6238.153721
-12.0,588,6246.069189
3.0,979,6246.272795
-8.0,885,6246.815137
-7.0,758,6247.194505
-16.0,528,6247.296959
-5.0,770,6248.005849
-6.0,855,6248.441225
-8.0,795,6249.436585
-12.0,591,6249.899866
-8.0,695,6251.304942
-7.0,859,6251.822048
-5.0,818,6252.563912
-3.0,936,6253.224741
-8.0,701,6253.944182
1.0,985,6254.343746
-3.0,928,6254.414728
-12.0,601,6255.174453
-5.0,838,6255.294474
2.0,933,6257.816961
-10.0,603,6258.28909
-4.0,834,6264.755244
-9.0,663,6264.781379
1.0,1000,6265.169058
8.0,831,6265.466961
4.0,890,6267.181082
1.0,937,6267.369612
-14.0,641,6268.905375
-2.0,857,6269.508025
-12.0,638,6269.579136
1.0,882,6270.450384
-1.0,954,6270.615489
-12.0,611,6271.318795
-2.0,982,6271.507827
-11.0,697,6273.41071
-3.0,965,6273.410801
-6.0,816,6274.835595
-8.0,742,6275.393631
7.0,849,6275.922536
-4.0,814,6276.56249
-1.0,1103,6276.632573
2.0,913,6277.394327
-5.0,851,6284.971078
2.0,883,6285.186809
-12.0,631,6285.551106
13.0,773,6285.924973
-10.0,614,6286.625439
-9.0,785,6287.093609
4.0,920,6288.662292
-5.0,827,6288.828141
-15.0,563,6289.566813
-8.0,686,6289.643646
-7.0,735,6289.758046
-7.0,786,6290.653785
-7.0,706,6291.194754
-7.0,752,6291.952837
-13.0,520,6292.197482
-13.0,674,6293.029824
-13.0,629,6293.640629
-5.0,815,6295.013886
5.0,880,6295.328026
-13.0,574,6295.904985
-11.0,776,6296.209625
-3.0,957,6296.837198
-16.0,511,6296.94308
-6.0,786,6304.2801
1.0,996,6304.566984
-7.0,691,6305.649699
-8.0,691,6306.531043
6.0,914,6307.391624
-4.0,883,6308.068428
1.0,894,6308.767704
-6.0,734,6309.293911
-1.0,1032,6309.765613
8.0,893,6310.040381
-14.0,499,6312.00095
-2.0,994,6312.074546
3.0,1017,6313.103353
-6.0,904,6313.243981
-6.0,825,6313.4162
8.0,853,6314.807559
4.0,896,6315.557576
7.0,867,6315.647494
-12.0,654,6316.299711
-13.0,561,6323.213444
-10.0,671,6323.624128
2.0,970,6324.446582
-3.0,916,6325.335531
-11.0,605,6325.648616
-9.0,747,6325.82004
-14.0,463,6326.608517
-14.0,567,6326.876719
-9.0,821,6327.13154
-5.0,809,6327.704602
-8.0,856,6329.960305
-21.0,387,6330.189558
-5.0,815,6330.589916
-13.0,605,6331.024479
7.0,836,6331.044477
-8.0,688,6331.055506
-8.0,955,6331.979847
1.0,1008,6333.373346
-11.0,619,6335.009727
-6.0,828,6335.302583
2.0,875,6335.834447
-4.0,791,6342.992343
-4.0,873,6343.108699
-5.0,769,6344.048877
5.0,963,6344.478173
-13.0,611,6346.724368
-13.0,570,6346.766378
8.0,923,6347.222551
-13.0,551,6347.822942
-8.0,695,6348.946164
-7.0,778,6349.256578
-9.0,781,6350.735468
-6.0,839,6351.657281
-7.0,760,6353.274659
-4.0,777,6353.395271
-4.0,873,6354.705435
-7.0,689,6355.16056
-4.0,866,6355.256206
-5.0,812,6355.916679
-14.0,610,6355.980656
-11.0,653,6357.270561
-12.0,600,6358.433594
-4.0,779,6360.074862
-12.0,641,6367.409051
-2.0,812,6367.572739
7.0,764,6367.612418
-3.0,896,6368.537117
6.0,883,6368.952964
-5.0,1005,6370.775511
-3.0,985,6371.533301
4.0,935,6372.45919
-4.0,797,6372.77567
-4.0,888,6373.405199
-7.0,924,6373.454043
4.0,904,6374.587016
-2.0,965,6375.667439
-3.0,1012,6378.491519
-3.0,930,6378.824796
-13.0,712,6379.276948
-8.0,725,6379.415124
-2.0,912,6379.656462
-2.0,904,6379.924326
-11.0,636,6380.651078
-8.0,820,6381.040064
-18.0,449,6389.612919
-7.0,763,6391.557401
-13.0,674,6391.867795
-3.0,837,6392.794091
4.0,957,6392.954991
-3.0,956,6394.656747
7.0,882,6395.483774
6.0,966,6395.705234
-11.0,569,6396.4924
-10.0,608,6397.13282
-4.0,881,6397.244719
-9.0,547,6397.697531
-2.0,912,6400.67998
-6.0,771,6401.324645
-8.0,770,6402.35723
-11.0,724,6403.93605
-2.0,1010,6404.221254
5.0,928,6404.522887
-4.0,875,6404.808801
1.0,970,6405.528918
-14.0,643,6416.48054
1.0,1003,6418.917197
-12.0,646,6419.098662
-8.0,725,6420.050023
-1.0,1043,6420.935211
-11.0,740,6421.470063
2.0,1010,6422.783011
3.0,981,6422.825293
-3.0,933,6424.470139
-3.0,844,6426.32218
-5.0,903,6426.661655
-5.0,891,6428.556099
-7.0,855,6428.781617
-1.0,1045,6429.003891
-12.0,744,6429.162632
-13.0,621,6429.797467
2.0,974,6431.163464
-16.0,471,6442.831107
-4.0,869,6443.417523
2.0,985,6444.741677
-6.0,814,6445.619558
5.0,873,6445.698196
-1.0,905,6446.194885
-7.0,753,6447.262129
-3.0,920,6447.329809
-8.0,713,6448.95163
-11.0,590,6449.807261
2.0,931,6451.390802
-9.0,756,6452.661145
9.0,862,6453.077497
5.0,917,6453.483327
-18.0,445,6453.628175
-15.0,584,6453.970656
-7.0,802,6454.155161
-1.0,957,6455.542248
-14.0,527,6458.466604
-9.0,662,6458.756881
-3.0,973,6459.741238
-1.0,985,6470.764373
5.0,870,6471.252107
1.0,981,6471.690065
1.0,1009,6471.805004
11.0,808,6472.126888
-8.0,675,6473.919086
-14.0,560,6476.044371
1.0,922,6476.317592
-10.0,717,6476.921782
4.0,897,6477.100856
-9.0,752,6478.24859
-4.0,947,6479.809778
-2.0,943,6480.20175
2.0,980,6482.318206
-13.0,639,6482.399095
-5.0,821,6483.097817
-5.0,938,6484.362038
-9.0,790,6485.019138
-5.0,1002,6485.691048
-6.0,843,6487.042506
3.0,885,6497.451254
-14.0,550,6497.48293
-12.0,670,6497.820876
-1.0,894,6499.656036
-6.0,756,6501.161905
8.0,847,6501.301747
-15.0,579,6501.683326
-3.0,904,6503.107385
-14.0,463,6504.837328
-1.0,904,6504.911727
-12.0,674,6505.070165
-2.0,1030,6505.727065
-1.0,1002,6505.821664
-12.0,604,6506.164082
-3.0,855,6507.508007
-13.0,645,6507.518522
-11.0,628,6509.017052
-4.0,834,6510.284335
4.0,823,6510.444947
-5.0,814,6511.126085
-7.0,802,6511.395203
2.0,882,6511.491024
-9.0,775,6519.982371
-12.0,588,6520.373738
2.0,1115,6522.525632
-10.0,642,6523.312557
-8.0,802,6523.423453
3.0,1011,6524.623862
-3.0,903,6524.759189
-4.0,892,6525.041039
-4.0,816,6525.631006
-3.0,916,6526.585615
-16.0,663,6527.651962
-12.0,667,6527.783687
-16.0,491,6527.849809
-14.0,553,6528.666637
-15.0,631,6528.899678
3.0,979,6528.94485
-14.0,574,6530.337312
3.0,884,6531.405448
-11.0,576,6531.419373
-12.0,633,6532.785561
